record_type|record_id|source_year|source_file|source_sheet|row_number|programme|key_output|key_indicator|annual_target|achieved_output|variance|status|comment|source_url|source_name|retrieved_at
performance_record|performance_bi_annual_performance_2024_0001|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|52|Constituency Development|Community Projects Undertaken|01 Propotion of Rural areas electrified|100||100|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0002|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|53|||02 Ambulance procured|1|1|0||MLRGD|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0003|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|54|||03 Number of desks procured|7000|3000|4000||WIP|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0004|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|55|||04 Number of Maternity annexes constructed|2||2|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0005|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|56|||05 Propotion of public Places with safe and piped water|100||100|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0006|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|57||Women and Youth Empowerment Paid|01 Disbursing Women and Youth Empowerment|150|89|61|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0008|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|59||Constituency Development Fund Administrative costs Utilised|untilising constituency development fund|100|50|50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0009|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|60||Secondary School and Skills Development Bursaries Paid|01 Secondary School Bursaries paid|100|71|29|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0010|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|61|||02 Skills Development Bursaries paid|500|414|86|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0012|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|63|Local Governance|||||0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0013|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|64||Ordinary Council and Committee Meetings held|01 Number of Ordinary Council Meetings held|4|2|2|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0014|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|65|||02 Number Special Council Meetings held|2|0|2|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0015|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|66|||03 Number of Committee Meetings held|20|10|10|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0016|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|67|||04 Number of Special Committee meetings held|2|0|2|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0017|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|68||Ward Development Committees formed|01 Number of ward development committees formed|18|18|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0018|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|69|||02 Number of ward development committees Oriented|18|18|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0019|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|70|||03 Number of ward development committees Operationalized|18|18|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0020|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|71|Integrated Development Planning||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0021|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|72||IDP Approved|01 Number of IDPs approved|1|1|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0023|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|74||Local Area Development Plans Developed|01 Number of Local Area Development Plan Developed|1||1|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0025|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|76||Enforcement Notices Issued|01 Proportion of Enforcement Notices Issued|100|50|50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0027|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|78||Land preparation for development undertaken|01 Proportion of Land preparation for development undertaken|100||100|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0029|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|80||Enviromental Sensitization Meetings Held|01 Number of Enviromental Sensitization Meetings Held|4|2|2|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0031|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|82||Trees Planted|01 Number of Trees planted|50|100|-50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0033|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|84||World Enviromental Day Commemorated|01 Number World Enviromental Days Commemorated|1|0|1|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0035|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|86||16 Days of Gender Activism Conducted|01 Number of 16 Days of Gender Activism events Conducted|1|0|1|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0037|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|88||Ward Development Fund disbursed|01 Number of Wards funded|18|6|12|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0039|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|90|Public health and Environmental protection|||||0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0040|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|91||Boreholes Drilled and Equipped|01 Number of Boreholes Drilled and Equipped|18||18||WB|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0042|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|93||Public Health inspection Conducted|01 Proportion of inspections done for Public Premises|100|50|50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0044|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|95||Waste Collected and Managed|01 Proportion of waste collected and Managed|100|50|50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0046|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|97||Keep Zambia Clean,Green and Health Campaign held|01 Number of Keep Zambia Clean,Green and Health Campaigns held|52|26|26|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0048|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|99|Housing and Community Amenities|||||0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0049|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|100||Parks Maintained|01 Proportion of Parks maintained|100|50|50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0051|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|102||Markets and bus stations maintained||||0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0052|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|103|||01 Number of Markets and bus stations maintained|7|4|3|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0053|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|104||Clubs registered and renewed|01 Proportion Of Clubs registered and renewed|100|50|50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0056|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|107||Council Buildings Maintained|01 Proportion of Council Buildings maintained|100|50|50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0058|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|109||Council Buildings rehabilitated and Constructed|01 Number of Council Toilets constructed|2||2||WB|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0059|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|110|||02 Number of Council Revenue Check Points Constructed|3|1|2|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0060|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|111|||03 Number of Council Toilets rehabilitated|4||4|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0062|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|113||General Administration|01 Proportion of Office Materials Procured|100|50|50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0064|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|115||Motor Vehicles and Earth Moving Equipment Maintained|01 Proportion of Motor Vehicles and Earth Moving Equipment Maintained|100|50|50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0066|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|117||Roads Rehabilitated|01 Kilometers of Township roads rehabilitated|8|4|4|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0068|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|119||Street lights installed|01 Number of street Lights Installed along T2 road|25||25||WB|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0070|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|121||Boom Lifter Van(Cherry Picker) Procured|01 Number of Boom Lifter Van (Cherry Picker) purchased|1||1||WB|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0072|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|123||Zesco powered Street lights converted to solar powered Converted to Solar|01 No of Zesco powered streets lights along Michael Chilufya Sata Bridge|40||40||WB|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0074|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|125|Recreation Culture and Religion|||||0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0075|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|126||Tourism and Marketing management of Cultural industries promoted||||0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0076|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|127|||01Number of Tourism and Marketing management of Cultural industries promoted|1||1|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0077|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|128||Culture Capacity building training held||||0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0078|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|129|||01 Number of Culture Capacity building training held|1||1|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0079|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|130||Cultural Industries Mapped||||0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0080|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|131|||01 Number of cultural industries mapped|3||3|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0081|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|132||Cultural tourism heritage promoted||||0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0082|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|133|||01 Number of tangible cultural inventories created|3||3|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0083|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|134|||02 Number of tangible cultural exhibition conducted|1||1|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0084|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|135|||03 Number of provincial dance troups formed|12||12|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0085|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|136||Library Services Improved|01 Propotion Of Books Restocked|100||100|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0087|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|138||Sports Activities Held|01 Faz Games Played|34|17|17|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0088|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|139|||02 Zalasa Games Held|1||1|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0090|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|141||Traditional ceremonies attended|01 Number of Traditional ceremonies attended|2|1|1|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0092|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|143||Community safe spaces and play parks identified|01 Number of Community safe spaces and play parks identified|1||1|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0094|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|145||National Day Of Prayer Commemorated|01 Number of national prayers commemorated|1|0|1|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0096|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|147||Disability sports promoted|01 Number of disability sports promotion held|3|1|2|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0098|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|149||Anti Doping Promotion held|01 Number of anti doping promotion held|1||1|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0100|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|151||Women in sports promotion held|01 Number of Women in sports promotion held|3|2|1|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0102|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|153||Tournaments and talent Identification held|01 Number of Tournaments held|1|1|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0104|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|155||Coaching and first aid capacity building held|01 Number of Coaching and first aid capacity building held|4|2|2|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0106|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|157||Sports Equipment procured and distributed|01 Number of Sports Equipment procured and distributed|8|3|5|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0108|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|159||Coaching framework Disseminated|01 Number of Coaching framework Disseminated|1|1|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0110|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|161||Sports Development Monitored|01 Proportion of Sports Development Monitored|100|50|50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0112|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|163|Education and skills development|||||0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0113|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|164||District records Surveyed|01 Number of records surveys conducted annually|12||12|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0115|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|166||District records Preserved|01 Proportion of records preserved annually|100||100|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0117|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|168|Social Protection|||||0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0118|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|169||Condoms distributed|01 Proportion of Condoms received and distributed|100|50|50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0120|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|171|Public order and safety|||||0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0121|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|172||Public Order Maintained|01 Proportion of Patrols Undertaken|100|50|50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0123|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|174||Fire cases attended to|01 Proportion of Turnout to Fire cases|100|50|50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0125|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|176|Management and support Services|||||0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0126|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|177||Council Policies Implemented|01 Proportion of Council Policies Implemented|100|50|50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0128|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|179||Marriages Solomnized|01 Proportion of Marriages Solomnized|100|50|50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0130|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|181||Mails Delivered|01 Proportion of Mails Delivered|100|50|50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0132|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|183||Labour Day Celebrated|01 Number Labour Day events Celebrated|1|1|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0134|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|185||Council Staff Trained|01 Proportion of Council Staff Trained|100|50|50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0136|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|187||Public Functions and Ceremonies Held|01 Number of International Women's Day events held|1|1|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0137|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|188|||01 Number of public functions held|5|2|3|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0138|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|189|||03 Number of Local Govt week, Decentralisation week events held|1|0|1|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0139|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|190|||04 Independence Celebration events held|1|0|1|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0141|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|192||Annual Financial Statements Prepared|01 Number of Financial Statements Prepared|1|1|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0142|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|193||Debt Liquidated|01 Proportion of Debt Liquidated against the budget|100|63|37|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0143|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|194||Licences issued|01 Percentage of Occupancy Licences issued|100|50|50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0144|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|195|||02 Proprotion of Retail Licences issued|100|50|50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0145|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|196|||03 Proprotion of Liqour Licences issued|100|50|50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0146|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|197||Court cases attended to|01 Proportion of Court cases attended to|100|50|50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0147|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|198||Contract and Lease agreements prepared|01 Percentage of Contracts and Leases agreements prepared|100|50|50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0149|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|200||Procurement Plan prepared|01 Number of Procurement plan Prepared|1|1|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0151|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|202||Audit reports prepared|01 Number of audit reports prepared|4|2|2|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0152|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|203|Resource Mobilisation and Management||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0153|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|204||2022 Main approved|01 Number of Valuation rolls approved|1|0|1|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
